page,product,brand,price,image,type,price_level
https://us.shein.com/Twist-Lock-Croc-Embossed-Chain-Bag-p-933467-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Twist Lock Croc Embossed Chain Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/11/19/1574144349dc72cbaa5fd0fdd333c08da33f652055_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Knotted-Detail-Flap-Crossbody-Bag-p-976028-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Knotted Detail Flap Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/19/157674503711a384e209b021e431f917e7227ae18b_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Leopard-Twist-Lock-Chain-Bag-p-948904-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Leopard Twist Lock Chain Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/11/30/1575095009c1cb18ba952442d0062e99e6927a24c7_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Twist-Lock-Quilted-Crossbody-Bag-p-976017-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Twist Lock Quilted Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/19/15767442164f086ee83cdae5f3b5bf0aeeab0568a3_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Buckle-Strap-Crossbody-Bag-p-975975-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Buckle Strap Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/19/1576744348689f4d4fc23139b690c08c17bdfc19b5_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Knotted-Detail-Slouch-Bag-p-946534-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Knotted Detail Slouch Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/11/28/1574927111b1334e9d26814b552a0aa0719c9f0c86_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Push-Lock-Flap-Crossbody-Bag-p-963240-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Push Lock Flap Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/11/1576052606fbda1596d3f5bc576a4a03947850234b_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Metallic-Chain-Decor-Crossbody-Bag-p-965414-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Metallic Chain Decor Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/12/15761400089161422100af577e295cd9158c655d6d_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Letter-Patch-Fluffy-Crossbody-Bag-p-922217-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Letter Patch Fluffy Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/11/12/15735569028dc4f2fc65c95e539c22b6b58e1d9dac_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Minimalist-Dome-Bag-p-963208-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Minimalist Dome Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/11/1576052319d1d0793b1e504c668716dc9626a1c2bf_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Bow-Embroidered-Twist-Lock-Chain-Bag-p-966566-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Bow Embroidered Twist Lock Chain Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/13/157622053782d23a012a5c8705d64bb8dab0c11ce9_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Mini-Twist-Lock-Snakeskin-Crossbody-Bag-p-906505-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Mini Twist Lock Snakeskin Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/11/01/1572588193b5e4ea9f97f16e477f74338312650d46_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Mini-Quilted-Structured-Chain-Bag-p-970366-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Mini Quilted Structured Chain Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/16/15764780979329066d77e965fe4798a7f35f3bf9fa_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Metal-Tassel-Decor-Saddle-Bag-p-874645-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Metal Tassel Decor Saddle Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/10/10/157070190422747bd4efca18d3a649af2a1d71bd7e_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Croc-Embossed-Buckle-Decor-Crossbody-Bag-p-960522-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Croc Embossed Buckle Decor Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/09/1575888618d73f385fad268c3a9291566f0b07fd64_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Metal-Leaf-Design-Chain-Crossbody-Bag-p-380208-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Metal Leaf Design Chain Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images/pi/201708/8b/15027608481356786990_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Contrast-Snakeskin-Print-Flap-Chain-Crossbody-Bag-p-892071-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Contrast Snakeskin Print Flap Chain Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/11/29/1574991110ff94f320360bdd49daab69a49563df9f_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Round-Shaped-Tweed-Chain-Bag-p-920687-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Round Shaped Tweed Chain Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/11/11/1573454941bf74c5bef2ca6fd914d86e7ab5adfe5a_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Mini-Stitch-Trim-Chain-Bag-p-920387-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Mini Stitch Trim Chain Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/11/11/1573459251e1943da9756c72969d2bdacc98333cd9_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Leopard-Fluffy-Crossbody-Bag-p-963242-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Leopard Fluffy Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/11/1576052574bc18ea16481dea78e32cfb8e050e6c63_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Color-Block-Stitch-Detail-Crossbody-Bag-p-901283-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Color Block Stitch Detail Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/10/29/1572335485756689889326e988c4fddd2594a967af_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Mini-Twist-Lock-Faux-Pearl-Decor-Tweed-Bag-p-926852-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Mini Twist Lock Faux Pearl Decor Tweed Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/11/14/1573702985fafc9dbd8e324c9375beef0d8f9b396e_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Color-Block-Flap-Crossbody-Bag-p-568477-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Color Block Flap Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images2_pi/2018/08/24/1535098908321213373_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Double-Zip-PU-Bag-p-545875-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Double Zip PU Bag,shein,less $50,http://img.ltwebstatic.com/images2_pi/2018/07/24/15324259921910260630_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Letter-Print-Square-Shaped-Bag-p-724467-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Letter Print Square Shaped Bag,shein,less $50,http://img.ltwebstatic.com/images2_pi/2019/04/22/15559176131079017974_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Eyelet-Decor-Chain-Crossbody-Bag-p-970285-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Eyelet Decor Chain Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/18/15766327326c75fbf1b0f8055d32f0d0163444a4dd_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Twist-Lock-Croc-Embossed-Crossbody-Bag-p-963246-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Twist Lock Croc Embossed Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/11/15760525214997987c2c07a7739d96364951701c9d_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Studded-Decor-Clear-Chain-Bag-With-Inner-Pouch-p-779442-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Studded Decor Clear Chain Bag With Inner Pouch,shein,less $50,http://img.ltwebstatic.com/images2_pi/2019/06/26/15615432862359434424_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Chevron-Detail-Crossbody-Bag-p-970349-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Chevron Detail Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/16/157647842403c6d1efd667c46bcfd638f33f41203a_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Quilted-Detail-Crossbody-Bag-p-920639-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Quilted Detail Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/11/11/15734540712423a04e50061f02cd28906aac2033ba_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Metal-Ring-Decor-Flap-Chain-Crossbody-Bag-p-981510-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Metal Ring Decor Flap Chain Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/23/15770718876dc7da5d5da8e9fc1f47bedc9b898ffa_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Minimalist-Flap-Crossbody-Bag-p-983404-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Minimalist Flap Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/24/157716511117d41a9e559d79712caaa5d9e1f677aa_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Zip-Front-Chevron-Graphic-Strap-Crossbody-Bag-p-963470-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Zip Front Chevron Graphic Strap Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/11/1576048182ad93789a17447867142b8de0f34bb696_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Twist-Lock-Flap-Chain-Bag-p-976606-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Twist Lock Flap Chain Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/19/1576739593310e63533deb9f3b1c6dfb5542ce7a2b_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Scarf-Decor-Flap-Crossbody-Bag-p-974567-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Scarf Decor Flap Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/31/1577778949cbef5cf3127ffbd4482799a75cc40af3_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Beaded-Chain-Decor-Croc-Embossed-Crossbody-Bag-p-984909-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Beaded Chain Decor Croc Embossed Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/25/1577254158d750756b85bb55a216fe6eb00459b904_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Solid-Pocket-Front-Crossbody-Bag-p-1001294-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Solid Pocket Front Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2020/01/07/157839073038166a375a76593f37aec9958df46e15_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Push-Lock-Quilted-Bucket-Bag-p-984800-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Push Lock Quilted Bucket Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/25/15772608969d370da953380184e97491388cbaf673_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Quilted-Chain-Crossbody-Bag-p-989417-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Quilted Chain Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/27/15774290075aad3c32a7d5e3ee59cadaf86c1f8a5e_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Stitch-Trim-Flap-Crossbody-Bag-p-984809-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Stitch Trim Flap Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/25/157726058949318e355c3876739ffc90bb3d29146f_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Studded-Decor-Leopard-Crossbody-Bag-p-981563-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Studded Decor Leopard Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/23/1577073235875f227c04c77954cb385709b41af60f_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Geometric-Print-Flap-Chain-Bag-p-520721-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Geometric Print Flap Chain Bag,shein,less $50,http://img.ltwebstatic.com/images2_pi/2018/06/26/15300077103333798583_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Twist-Lock-Flap-Tweed-Chain-Bag-p-998150-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Twist Lock Flap Tweed Chain Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2020/01/03/15780334087766ee3ec666c1f635fe793f9ca5aa08_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Metal-Tassel-Clear-Bag-With-Inner-Pouch-p-615363-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Metal Tassel Clear Bag With Inner Pouch,shein,less $50,http://img.ltwebstatic.com/images2_pi/2018/10/15/15395916073677522498_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Studded-PU-Flap-Bag-p-403275-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Studded PU Flap Bag,shein,less $50,http://img.ltwebstatic.com/images/pi/201801/c7/15161788396172076548_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Mini-Bucket-Bag-With-Drawstring-p-927803-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Mini Bucket Bag With Drawstring,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/11/15/157381996528522c0893504e512d3d23d5f6ebd87f_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Metallic-Detail-Flap-Bag-p-572790-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Metallic Detail Flap Bag,shein,less $50,http://img.ltwebstatic.com/images2_pi/2018/08/23/1535013561697155186_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Geometric-Decor-Flap-Crossbody-Bag-p-887854-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Geometric Decor Flap Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/10/18/1571392241a1c275b64f0916491b4648e6c48fe452_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Croc-Embossed-Flap-Crossbody-Bag-p-989416-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Croc Embossed Flap Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/27/157742831366801a20e066b43c0559e2422971d513_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Rainbow-Glitter-Chain-Crossbody-Bag-p-981561-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Rainbow Glitter Chain Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/23/1577072457fbc4c680e380f6f897b26ab693ca1c8f_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Abstract-Figure-Print-Canvas-Crossbody-Bag-p-674909-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Abstract Figure Print Canvas Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images2_pi/2019/01/10/15471061533697392502_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Quilted-Crossbody-Bag-p-834673-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Quilted Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/11/06/15730049868d3f90e53bf7a1420c9f45aae2a63b1f_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Mini-Metal-Heart-Decor-Chain-Bag-p-925091-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Mini Metal Heart Decor Chain Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/11/13/1573631073ca14a7ceb0b5f6ec1bb4c7dd40fae259_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Letter-Graphic-Flap-Chain-Bag-p-930911-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Letter Graphic Flap Chain Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/11/18/157407033861d53bdfe88ffeb19f2de8f4617d55ef_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Snakeskin-Embossed-Flap-Chain-Bag-p-889852-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Snakeskin Embossed Flap Chain Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/10/21/1571644916c62c9c8a313861dacbd0d1251d3ddbe6_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Contrast-Faux-Fur-Plaid-Crossbody-Bag-p-987657-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Contrast Faux Fur Plaid Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/26/1577347957cd9af01363e33f6820067c0c3c290475_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Stitch-Detail-Flap-Chain-Bag-p-996688-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Stitch Detail Flap Chain Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2020/01/02/1577949181349dc4215def10e64e05058f93878cfd_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Tape-Print-Chain-Bag-p-530571-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Tape Print Chain Bag,shein,less $50,http://img.ltwebstatic.com/images2_pi/2018/09/13/1536822281904446268_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Minimalist-Slouch-Hobo-Bag-p-975951-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Minimalist Slouch Hobo Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/19/15767439798752f594156d9c41c527918f3a12fdbb_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Quilted-Twist-Lock-Chain-Bag-With-Purse-p-969145-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Quilted Twist Lock Chain Bag With Purse,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/14/1576307629a6cdc74be949828ba6bc6ca5b44960f5_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Snakeskin-Print-Chain-Crossbody-Bag-p-755464-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Snakeskin Print Chain Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images2_pi/2019/05/28/15590317323777029607_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Ruched-Detail-Leopard-Crossbody-Bag-p-876453-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Ruched Detail Leopard Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/10/11/1570787073955116273ae5cc5a9427bd27e97d5b7f_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Faux-Shearing-Eye-Patch-Crossbody-Bag-p-946556-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Faux Shearing Eye Patch Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/11/28/15749268481da337e01e7c00054943a7288ae7bfe3_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Metal-Ring-Decor-Flap-Crossbody-Bag-p-963255-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Metal Ring Decor Flap Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/11/1576052795fdf0d035269c1b0083aec58b6df63955_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Structured-Croc-Embossed-Crossbody-Bag-p-996686-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Structured Croc Embossed Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2020/01/02/1577950340b5e176edb6c244d7847feca75bdaa825_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Buckle-Decor-Quilted-Crossbody-Bag-p-984956-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Buckle Decor Quilted Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/25/15772568500007832b7502a18196e14ae946f4024f_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Push-Lock-Chain-Crossbody-Bag-p-818184-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Push Lock Chain Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images2_pi/2019/08/12/1565604062866920997_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Metal-Lock-Flap-Crossbody-Bag-p-983433-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Metal Lock Flap Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/24/157716485884e81952a4cefb0720b276fff257fbbd_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Chain-Decor-Croc-Embossed-Crossbody-Bag-With-Purse-p-991962-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Chain Decor Croc Embossed Crossbody Bag With Purse,shein,less $50,http://img.ltwebstatic.com/images3_pi/2019/12/30/15776918274186f934b512b05a69ca3e5e2710d8c3_thumbnail_405x552.jpg,shein_crossbody,less 50
https://us.shein.com/Push-Lock-Flap-Crossbody-Bag-p-692218-cat-2152.html?scici=navbar_2~~tab01navbar07menu05~~7_5~~real_2043~~SPcCccWomenCategory_default~~0~~0,Push Lock Flap Crossbody Bag,shein,less $50,http://img.ltwebstatic.com/images2_pi/2019/03/07/1551941732444233892_thumbnail_405x552.jpg,shein_crossbody,less 50
